order_id,order_value,order_status,order_value_original,num_items,total_quantity,total_value,num_users,num_suppliers
order_1254,139.98,Approved,39799.07206600257,1,2,139.98,4,1
order_1255,709.95,Approved,44897.96151228333,2,5,709.95,4,2
order_1256,318.94,Rejected,23036.951478894407,3,6,318.94,2,3
order_1257,124.95,Rejected,40680.97996720058,1,5,124.95,2,1
order_1258,1649.86,Approved,32940.035277781884,2,14,1649.8600000000001,4,2
order_1259,349.99,Approved,16754.81138114099,1,1,349.99,4,1
order_1260,78.95,Rejected,24305.822369210404,2,5,78.94999999999999,2,2
order_1261,98.96,Approved,8392.192758086287,2,4,98.96000000000001,4,2
order_1262,196.95,Approved,4031.811304953935,2,5,196.95,4,2
order_1263,236.96,Rejected,6071.591986249189,3,6,236.96,2,3
order_1264,321.93,Approved,45057.2148638329,1,7,321.93,4,1
order_1265,899.99,Approved,17828.451016075112,1,1,899.99,4,1
order_1266,96.93,Approved,36001.46190920567,2,7,96.93,4,1
order_1267,119.98,Approved,25722.901073546913,1,2,119.98,4,1
order_1268,769.95,Approved,9455.38666038188,2,5,769.95,4,2
order_1269,236.95,Approved,13139.442456315926,3,5,236.95,4,3
order_1270,299.98,Approved,22450.155441152416,1,2,299.98,4,1
order_1271,18.99,Approved,22531.66779636859,1,1,18.99,4,1
order_1272,4554.43,Approved,26614.653728011734,4,8,4554.429999999999,4,4
order_1273,738.95,Rejected,8778.564191095527,2,5,738.95,2,2
order_1274,216.81,Approved,19269.747122965025,5,19,216.80999999999997,4,3
order_1275,59.99,Approved,14861.785352106477,1,1,59.99,4,1
order_1276,400.91,Approved,21029.700465118694,3,9,400.91,4,2
order_1277,469.97,Approved,17579.99019522956,2,3,469.97,4,2
order_1278,4399.84,Approved,30296.407256766484,4,16,4399.84,4,4
order_1279,2449.93,Approved,39672.119646619576,1,7,2449.93,4,1
order_1280,1239.92,Approved,32717.962491496037,4,8,1239.92,4,4
order_1281,699.98,Approved,4229.680859706155,1,2,699.98,4,1
order_1282,545.85,Approved,5630.791428239622,3,15,545.85,4,3
order_1283,83.89,Approved,34240.58789716397,2,11,83.89,4,2
order_1284,56.97,Approved,14923.201720027571,2,3,56.97,4,2
order_1285,15.99,Approved,36462.949095120624,1,1,15.99,4,1
order_1286,99.96,Approved,33171.64023411342,1,4,99.96,4,1
order_1287,2495.41,Rejected,45410.79216102018,4,12,2495.41,2,4
order_1288,599.97,Approved,43790.703440966405,1,3,599.97,4,1
order_1289,49.98,Approved,17334.739766967272,1,2,49.98,4,1
order_1290,489.93,Approved,29554.23621473456,1,7,489.93,4,1
order_1291,612.38,Approved,7929.990648631574,5,13,612.38,4,4
order_1292,155.92,Approved,18141.21858925637,2,8,155.92000000000002,4,2
order_1293,44.95,Approved,48417.12887694449,1,5,44.95,4,1
order_1294,12.99,Rejected,35225.51817778216,1,1,12.99,2,1
order_1295,419.94,Approved,20205.941232432655,1,6,419.94,4,1
order_1296,199.99,Approved,30157.020179427163,1,1,199.99,4,1
order_1297,434.93,Rejected,46962.10777872228,2,7,434.93,2,2
order_1298,44.97,Approved,16169.512483382086,1,3,44.97,4,1
order_1299,195.88,Approved,19457.28599675871,3,12,195.88,4,3
order_1300,969.83,Approved,39791.43593531363,4,17,969.83,4,3
order_1301,179.94,Approved,40846.05440692525,1,6,179.94,4,1
order_1302,1315.9,Rejected,33835.703599741406,5,10,1315.9,2,3
order_1303,1519.9,Approved,41618.989671828764,4,10,1519.9,4,4
order_1304,5878.86,Approved,37199.95893434466,4,14,5878.86,4,4
order_1305,69.99,Rejected,34585.30757360124,1,1,69.99,2,1
order_1306,108.96,Approved,26793.273646974525,2,4,108.96,4,2
order_1307,525.44,Approved,32655.216215940905,3,11,525.4399999999999,4,2
order_1308,279.93,Approved,21746.911949783083,1,7,279.93,4,1
order_1309,319.98,Approved,18729.576720992445,2,2,319.98,4,2
order_1310,39.99,Rejected,18767.285780120175,1,1,39.99,2,1
order_1311,1049.97,Approved,9832.883220965388,1,3,1049.97,4,1
order_1312,1749.95,Approved,11495.440399236117,1,5,1749.95,4,1
order_1313,428.9,Approved,47435.74510918299,4,10,428.9,4,4
order_1314,2165.81,Approved,24827.275122763636,5,19,2165.81,4,5
order_1315,887.92,Approved,12100.609280160475,2,8,887.9200000000001,4,2
order_1316,62.48,Approved,7740.702305676886,2,3,62.48,4,2
order_1317,272.97,Approved,4781.089130742939,2,3,272.97,4,2
order_1318,188.93,Approved,42376.99104560828,2,7,188.93,4,2
order_1319,208.96,Approved,5955.8974197268135,4,4,208.96,4,3
order_1320,26.97,Approved,38772.86129779195,1,3,26.97,4,1
order_1321,344.91,Approved,41920.871505093244,2,9,344.90999999999997,4,2
order_1322,179.91,Approved,44300.42610913552,3,9,179.91,4,3
order_1323,1086.94,Approved,2849.627125520501,4,6,1086.94,4,4
order_1324,8173.8,Approved,17501.454226249796,5,20,8173.8,4,4
order_1325,279.96,Approved,38549.07261791483,1,4,279.96,4,1
order_1326,69.98,Approved,7421.403030045893,1,2,69.98,4,1
order_1327,18.99,Approved,19459.273670303708,1,1,18.99,4,1
order_1328,1661.82,Approved,8950.113392334075,3,18,1661.8200000000002,4,3
order_1329,8829.82,Approved,41735.90777776715,3,18,8829.82,4,3
order_1330,117.93,Approved,38783.792872818434,2,7,117.93,4,1
order_1331,68.97,Approved,40643.14226232575,2,3,68.97,4,2
order_1332,2505.89,Rejected,9111.419121458875,3,11,2505.89,2,3
order_1333,119.94,Approved,22445.99685177899,1,6,119.94,4,1
order_1334,86.97,Approved,21132.07196333014,2,3,86.97,4,2
order_1335,461.86,Approved,34141.783187238114,3,14,461.86,4,3
order_1336,344.94,Approved,12638.979870899328,3,8,344.94,4,3
order_1337,3599.96,Approved,22765.73678045851,1,4,3599.96,4,1
order_1338,3764.37,Approved,14961.468695604553,5,14,3764.37,4,4
order_1339,184.95,Approved,37678.28938667638,3,5,184.95,4,2
order_1340,315.97,Approved,22997.470188633677,2,3,315.97,4,2
order_1341,45.99,Approved,27166.546335214796,1,1,45.99,4,1
order_1342,217.95,Approved,16163.92693157669,2,5,217.95,4,2
order_1343,1478.91,Approved,40622.569683448535,3,9,1478.91,4,3
order_1344,410.93,Approved,23981.76464658038,5,7,410.93,4,4
order_1345,164.92,Approved,41920.556243559666,2,8,164.92000000000002,4,2
order_1346,230.38,Approved,19024.20695302661,4,13,230.38,4,4
order_1347,1117.93,Approved,47409.37834196202,3,7,1117.93,4,3
order_1348,1412.86,Approved,49237.549883047286,3,14,1412.86,4,3
order_1349,1059.92,Approved,23622.31894360847,2,8,1059.92,4,2
order_1350,279.93,Approved,14806.814902484995,1,7,279.93,4,1
order_1351,909.93,Approved,19711.749275344813,1,7,909.93,4,1
order_1352,241.92,Rejected,26845.529634612652,2,8,241.92,2,1
order_1353,2799.92,Approved,48347.139507091415,1,8,2799.92,4,1
order_1354,204.97,Approved,41027.67073948077,2,3,204.97,4,2
order_1355,574.88,Approved,40261.70198342583,4,12,574.88,4,4
order_1356,75.98,Approved,7781.528195568129,2,2,75.98,4,2
order_1357,951.95,Approved,13250.157367861346,2,5,951.95,4,2
order_1358,269.97,Approved,32417.77277401791,1,3,269.97,4,1
order_1359,77.49,Approved,43831.730307559614,2,4,77.49000000000001,4,2
order_1360,79.98,Approved,28172.49652579713,1,2,79.98,4,1
order_1361,1989.9,Approved,6026.896855672058,3,10,1989.9,4,3
order_1362,212.45,Approved,42448.72155993849,2,8,212.45,4,1
order_1363,39.99,Approved,42707.13635615416,1,1,39.99,4,1
order_1364,51.96,Approved,14968.087688907093,1,4,51.96,4,1
order_1365,859.93,Approved,38392.72468429285,2,7,859.9300000000001,4,2
order_1366,1309.95,Rejected,14366.773679976473,2,5,1309.95,2,2
order_1367,2529.88,Approved,45360.00423993382,2,12,2529.8799999999997,4,2
order_1368,308.94,Approved,8220.08414358861,3,8,308.94,4,3
order_1369,128.96,Approved,22436.15544955406,2,4,128.95999999999998,4,2
order_1370,19.99,Approved,47374.24988757627,1,1,19.99,4,1
order_1371,188.9,Approved,11879.86233844205,4,10,188.9,4,4
order_1372,8.99,Approved,23105.27152081474,1,1,8.99,4,1
order_1373,256.94,Approved,18129.668828793798,3,6,256.94,4,3
order_1374,449.95,Approved,2306.839349343988,1,5,449.95,4,1
order_1375,776.94,Approved,3609.587471382649,2,6,776.94,4,2
order_1376,2789.96,Approved,25598.348619968536,2,4,2789.9599999999996,4,2
order_1377,137.97,Approved,12553.125619308199,1,3,137.97,4,1
order_1378,204.91,Approved,49731.74221067627,2,9,204.91000000000003,4,2
order_1379,35.94,Approved,19370.72099747061,1,6,35.94,4,1
order_1380,468.36,Approved,2381.189730879353,4,17,468.36,4,3
order_1381,57.95,Approved,46610.4693327477,2,5,57.95,4,1
order_1382,85.96,Rejected,42119.63809296868,2,4,85.96,2,2
order_1383,690.88,Approved,32848.0735304149,4,12,690.8800000000001,4,4
order_1384,148.47,Approved,39777.651236626625,3,10,148.47,4,2
order_1385,249.99,Approved,7742.379798567711,1,1,249.99,4,1
order_1386,5629.89,Rejected,15057.09046835014,3,11,5629.889999999999,2,3
order_1387,224.94,Approved,41658.317574488305,2,6,224.94,4,2
order_1388,1675.84,Approved,35107.527440223195,3,16,1675.8400000000001,4,3
order_1389,127.94,Approved,7800.841899091124,4,6,127.94,4,4
order_1390,269.86,Approved,35571.27258916494,4,14,269.86,4,3
order_1391,199.99,Rejected,22981.472225130085,1,1,199.99,2,1
order_1392,119.94,Approved,1257.3087169752787,1,6,119.94,4,1
order_1393,349.99,Approved,4882.062792265342,1,1,349.99,4,1
order_1394,63.96,Approved,13540.27249341519,1,4,63.96,4,1
order_1395,15.99,Approved,41913.19186483667,1,1,15.99,4,1
order_1396,38.97,Approved,27891.408026747937,1,3,38.97,4,1
order_1397,74.97,Approved,36634.504480921656,1,3,74.97,4,1
order_1398,524.9,Approved,26860.803788449488,2,10,524.9,4,2
order_1399,326.94,Approved,6448.156155887682,4,6,326.94,4,4
order_1400,439.95,Approved,15116.977323922296,2,5,439.95000000000005,4,2
order_1401,59.97,Approved,15756.408534724778,1,3,59.97,4,1
order_1402,74.95,Approved,3339.7228843237126,1,5,74.95,4,1
order_1403,89.97,Rejected,21571.45164391871,2,3,89.97,2,2
order_1404,3631.81,Approved,39901.05632333247,5,19,3631.81,4,5
order_1405,532.88,Approved,23398.567215185984,4,12,532.88,4,4
order_1406,164.96,Approved,6432.036869210735,2,4,164.96,4,2
order_1407,659.86,Approved,45352.19739743793,2,14,659.86,4,2
order_1408,172.87,Approved,30240.213098128403,2,13,172.87,4,2
order_1409,2134.95,Approved,1805.332258088827,3,5,2134.95,4,3
order_1410,38.97,Approved,26253.4107802609,1,3,38.97,4,1
order_1411,1812.97,Approved,12854.968586628673,2,3,1812.97,4,2
order_1412,868.89,Approved,8035.265172066743,4,11,868.89,4,4
order_1413,349.95,Approved,22032.705762063353,1,5,349.95,4,1
order_1414,39.99,Rejected,31125.66955602158,1,1,39.99,2,1
order_1415,102.98,Approved,12787.647701520633,2,2,102.97999999999999,4,2
order_1416,1283.93,Approved,21411.81216521845,2,7,1283.93,4,2
order_1417,17.98,Approved,33554.193785358446,1,2,17.98,4,1
order_1418,109.96,Approved,5195.083794375826,2,4,109.96,4,2
order_1419,12.99,Approved,48758.070056658864,1,1,12.99,4,1
order_1420,749.97,Approved,4316.286822533456,1,3,749.97,4,1
order_1421,362.83,Approved,26776.912820786354,4,17,362.83,4,4
order_1422,139.98,Approved,25859.057132409544,1,2,139.98,4,1
order_1423,1867.95,Approved,49428.242794226906,3,5,1867.95,4,3
order_1424,119.97,Approved,28153.44566849158,1,3,119.97,4,1
order_1425,8.99,Rejected,20132.23289544314,1,1,8.99,2,1
order_1426,12.99,Approved,24036.618829765812,1,1,12.99,4,1
order_1427,64.98,Approved,32147.868781962872,2,2,64.98,4,2
order_1428,2545.85,Approved,49070.93170502645,3,15,2545.85,4,3
order_1429,41.93,Approved,13428.862792391425,1,7,41.93,4,1
order_1430,357.94,Approved,1795.8693243384337,3,6,357.94000000000005,4,2
order_1431,75.0,Approved,39637.48079769625,1,6,75.0,4,1
order_1432,1106.94,Approved,17895.32216500617,3,6,1106.94,4,3
order_1433,1064.93,Approved,36914.11005108144,4,7,1064.93,4,4
order_1434,1549.95,Approved,31784.591161307166,2,5,1549.95,4,2
order_1435,91.98,Approved,38803.56733138309,1,2,91.98,4,1
order_1436,69.99,Approved,37024.162255803254,1,1,69.99,4,1
order_1437,38.95,Approved,17293.41181022726,2,5,38.95,4,2
order_1438,5227.88,Approved,3172.4487264652007,4,12,5227.88,4,4
order_1439,5.99,Approved,27754.673515176884,1,1,5.99,4,1
order_1440,599.97,Approved,40861.934412248316,1,3,599.97,4,1
order_1441,1145.94,Approved,9579.367225533713,3,6,1145.94,4,3
order_1442,39.99,Approved,39177.98708043579,1,1,39.99,4,1
order_1443,1087.47,Rejected,23766.522087604848,2,6,1087.47,3,2
order_1444,132.93,Approved,35074.073347807134,3,7,132.93,4,3
order_1445,113.94,Approved,31955.05654015855,1,6,113.94,4,1
order_1446,459.94,Rejected,40763.386410532716,2,6,459.93999999999994,2,2
order_1447,8.99,Approved,4091.9263145790064,1,1,8.99,4,1
order_1448,1021.91,Approved,39033.32958546766,3,9,1021.91,4,3
order_1449,199.99,Approved,23426.299294920307,1,1,199.99,4,1
order_1450,123.93,Approved,15378.685987576531,2,7,123.92999999999999,4,2
order_1451,254.93,Rejected,3146.5075072970317,2,7,254.93,2,2
order_1452,799.91,Approved,10774.021852044229,2,9,799.9100000000001,4,2
order_1453,107.97,Approved,3053.3911545887177,2,3,107.97,4,2
order_1454,41.93,Approved,46735.178017569466,1,7,41.93,4,1
order_1455,119.97,Approved,26253.79587347044,1,3,119.97,4,1
order_1456,161.92,Approved,49467.01241251005,2,8,161.92,4,2
order_1457,3090.89,Approved,27608.50418505511,5,11,3090.8899999999994,4,4
order_1458,244.92,Approved,13412.374494928252,3,8,244.92000000000002,4,2
order_1459,100.96,Rejected,37911.25502212438,2,6,100.96,2,1
order_1460,1079.87,Approved,10364.068105961635,4,13,1079.8700000000001,4,4
order_1461,462.47,Approved,18491.734625732806,2,4,462.47,4,2
order_1462,124.95,Approved,39261.236781942825,1,5,124.95,4,1
order_1463,2187.44,Approved,43424.11557682482,2,13,2187.44,4,2
order_1464,724.98,Approved,17264.309632685883,2,4,724.98,4,2
order_1465,96.92,Approved,7099.275403974787,3,8,96.91999999999999,4,3
order_1466,38.95,Rejected,19032.93954141898,2,5,38.95,2,2
order_1467,1549.87,Rejected,44584.83933360179,3,13,1549.8700000000001,2,3
order_1468,1057.91,Approved,37422.07757046144,3,9,1057.91,4,3
order_1469,69.99,Approved,44837.23725279761,1,1,69.99,4,1
order_1470,33.98,Approved,19945.593644773915,1,2,33.98,4,1
order_1471,71.92,Approved,48712.455631450146,1,8,71.92,4,1
order_1472,1334.9,Approved,25313.95810031411,3,10,1334.9,4,2
order_1473,139.93,Approved,25378.646232187737,1,7,139.93,4,1
order_1474,1817.95,Approved,46291.212864721216,2,5,1817.95,4,2
order_1475,1335.87,Approved,26444.516823212158,3,13,1335.8700000000001,4,3
order_1476,666.9,Approved,40256.25628268692,4,10,666.9000000000001,4,4
order_1477,619.88,Approved,36626.98489278915,4,12,619.88,4,4
order_1478,39.99,Approved,4867.423296717926,1,1,39.99,4,1
order_1479,599.96,Approved,30520.211642681134,1,4,599.96,4,1
order_1480,107.97,Rejected,41294.72269745445,2,3,107.97,2,2
order_1481,221.91,Approved,27728.245469887213,3,9,221.91,4,3
order_1482,411.96,Approved,16739.359982515107,3,4,411.96000000000004,4,3
order_1483,830.91,Approved,4923.376642674768,2,9,830.9100000000001,4,2
order_1484,5531.85,Approved,33385.041851448696,3,15,5531.849999999999,4,3
order_1485,89.95,Approved,16018.29694844687,3,5,89.94999999999999,4,3
order_1486,2468.86,Approved,30528.45975879939,3,14,2468.86,4,3
order_1487,368.93,Approved,21879.687571269227,3,7,368.93000000000006,4,3
order_1488,376.42,Approved,34798.47561382883,4,13,376.42,4,4
order_1489,5.99,Approved,18225.802204827614,1,1,5.99,4,1
order_1490,573.9,Approved,3075.402979656347,5,10,573.9000000000001,4,5
order_1491,162.45,Approved,43631.821577763214,2,10,162.45,4,2
order_1492,89.99,Approved,18275.406205115632,1,1,89.99,4,1
order_1493,933.87,Approved,49909.379290879406,3,13,933.87,4,3
order_1494,624.96,Approved,14453.212643668023,3,4,624.96,4,3
order_1495,579.88,Approved,49021.33668051968,2,12,579.88,4,2
order_1496,521.92,Approved,47447.31455155123,4,8,521.9200000000001,4,4
order_1497,29.99,Approved,4677.017084419804,1,1,29.99,4,1
order_1498,483.84,Approved,32238.114356281618,5,16,483.84,4,4
order_1499,579.86,Rejected,18802.245401898133,3,14,579.86,3,3
order_1500,1799.98,Approved,40253.70280254633,1,2,1799.98,4,1
order_1501,127.92,Approved,34291.119782919806,1,8,127.92,4,1
order_1502,492.97,Approved,47686.68041770078,3,3,492.97,4,3
order_1503,89.99,Approved,7996.193949764937,1,1,89.99,4,1
order_1504,119.92,Approved,30771.07226272191,1,8,119.92,4,1
order_1505,1399.96,Approved,39284.28651742986,1,4,1399.96,4,1
order_1506,935.93,Approved,2705.1493241285593,2,7,935.9300000000001,4,2
order_1507,1849.96,Approved,4294.434790043331,2,4,1849.96,4,2
order_1508,3549.93,Approved,39147.253301836405,2,7,3549.9300000000003,4,2
order_1509,269.97,Approved,18950.09518225028,1,3,269.97,4,1
order_1510,285.95,Approved,19759.865682750107,2,5,285.95,4,2
order_1511,592.46,Approved,28794.987444481856,4,5,592.46,4,3
order_1512,255.98,Approved,30649.646613884488,2,2,255.98000000000002,4,2
order_1513,2449.93,Rejected,34274.04078875635,1,7,2449.93,2,1
order_1514,269.97,Approved,47492.35293401227,1,3,269.97,4,1
order_1515,236.93,Approved,19228.655545063502,3,7,236.92999999999998,4,2
order_1516,110.9,Approved,38391.1391181304,3,10,110.9,4,3
order_1517,999.95,Approved,29122.16713836089,1,5,999.95,4,1
order_1518,205.89,Approved,26943.534195278193,3,11,205.89000000000001,4,3
order_1519,75.0,Approved,20503.66825167005,1,6,75.0,4,1
order_1520,45.99,Approved,32828.47609859554,1,1,45.99,4,1
order_1521,69.99,Approved,13230.9710015765,1,1,69.99,4,1
order_1522,643.87,Approved,6558.982016665884,5,13,643.87,4,3
order_1523,108.98,Approved,37048.06811449196,2,2,108.97999999999999,4,2
order_1524,67.96,Approved,25453.15405256687,1,4,67.96,4,1
order_1525,14.99,Approved,19962.38162192391,1,1,14.99,4,1
order_1526,176.92,Approved,28521.962827222706,3,8,176.92,4,3
order_1527,75.96,Approved,13827.057152787294,1,4,75.96,4,1
order_1528,619.84,Approved,13754.198785855266,5,16,619.84,4,4
order_1529,45.99,Approved,22867.382507875194,1,1,45.99,4,1
order_1530,64.95,Approved,49821.89049558328,1,5,64.95,4,1
order_1531,79.98,Approved,14993.26700720974,1,2,79.98,4,1
order_1532,79.98,Approved,45907.46656755219,1,2,79.98,4,1
order_1533,749.95,Approved,25068.80956745698,1,5,749.95,4,1
order_1534,1300.88,Approved,7009.233673294572,5,12,1300.88,4,4
order_1535,3149.91,Rejected,42788.48822883181,1,9,3149.91,2,1
order_1536,63.96,Approved,23150.091577024472,1,4,63.96,4,1
order_1537,70.95,Approved,45035.27250852529,2,5,70.95,4,2
order_1538,2864.74,Approved,22810.448444380298,5,26,2864.74,4,5
order_1539,668.92,Rejected,5301.746314131822,4,8,668.9200000000001,2,4
order_1540,16.99,Approved,34414.53375228122,1,1,16.99,4,1
order_1541,17.98,Approved,42430.539729760276,1,2,17.98,4,1
order_1542,349.95,Approved,16659.800832898538,1,5,349.95,4,1
order_1543,1862.83,Approved,18023.839442189663,4,17,1862.8300000000002,4,4
order_1544,12.99,Approved,4182.014837487486,1,1,12.99,4,1
order_1545,426.9,Approved,27566.39670005255,2,10,426.90000000000003,4,2
order_1546,79.98,Approved,44675.25243534056,1,2,79.98,4,1
order_1547,94.95,Approved,42716.74048690317,1,5,94.95,4,1
order_1548,139.96,Approved,35878.64609635342,1,4,139.96,4,1
order_1549,3449.83,Rejected,46438.89837943571,4,17,3449.8299999999995,2,4
order_1550,56.93,Approved,32247.301105636798,2,7,56.93000000000001,4,2
order_1551,379.96,Approved,39891.12280840513,2,4,379.96000000000004,4,2
order_1552,59.97,Approved,25929.031513540736,1,3,59.97,4,1
order_1553,43.96,Approved,6946.760298844388,2,4,43.959999999999994,4,1
order_1554,47.97,Approved,10848.038187706601,1,3,47.97,4,1
order_1555,316.89,Approved,7804.966729879921,5,11,316.89,4,3
order_1556,45.99,Approved,39728.27997957971,1,1,45.99,4,1
order_1557,1924.93,Approved,2287.917313605019,2,7,1924.93,4,2
order_1558,1859.92,Approved,28147.050425720157,3,8,1859.92,4,2
order_1559,38.97,Approved,19076.647109559814,1,3,38.97,4,1
order_1560,51.96,Approved,40379.42458814073,2,4,51.96,4,2
order_1561,1379.9,Approved,28030.699762394946,2,10,1379.9,4,2
order_1562,104.97,Approved,30985.469768405525,1,3,104.97,4,1
order_1563,69.99,Approved,5224.558600944703,1,1,69.99,4,1
order_1564,199.9,Approved,16155.245158894646,3,10,199.89999999999998,4,3
order_1565,209.97,Approved,49980.15715278496,1,3,209.97,4,1
order_1566,297.9,Approved,36224.613334645255,4,10,297.9,4,4
order_1567,6541.88,Approved,26759.087086684707,3,12,6541.88,4,3
order_1568,99.97,Approved,38689.0629683602,2,3,99.97,4,2
order_1569,1143.88,Approved,41343.63057591114,4,12,1143.88,4,4
order_1570,429.92,Rejected,4613.784932650712,2,8,429.92,2,2
order_1571,341.95,Approved,48646.60684417453,3,5,341.95,4,3
order_1572,249.91,Approved,32474.590879932686,3,9,249.91,4,3
order_1573,139.98,Approved,23048.750287486808,1,2,139.98,4,1
order_1574,1717.87,Approved,34325.340541829464,4,13,1717.8700000000001,4,4
order_1575,445.89,Approved,17881.224254432283,2,11,445.89000000000004,4,2
order_1576,389.97,Rejected,44020.047430870174,1,3,389.97,2,1
order_1577,499.95,Approved,39232.88351307711,2,5,499.95000000000005,4,2
order_1578,149.99,Approved,32349.90253896649,1,1,149.99,4,1
order_1579,800.92,Approved,9916.19369105473,3,8,800.9200000000001,4,3
order_1580,179.97,Rejected,48346.966082771236,1,3,179.97,2,1
order_1581,313.47,Approved,22198.29603761677,3,10,313.47,4,3
order_1582,15.99,Approved,45624.90127639748,1,1,15.99,4,1
order_1583,1994.81,Approved,3715.2296508710765,5,19,1994.8100000000002,4,5
order_1584,1319.93,Approved,7083.894911311598,2,7,1319.93,4,2
order_1585,435.93,Approved,8497.75787369983,2,7,435.93,4,2
order_1586,26.97,Approved,9068.19691461608,1,3,26.97,4,1
order_1587,699.98,Approved,16810.376806573226,1,2,699.98,4,1
order_1588,635.92,Approved,35757.27449393305,2,8,635.92,4,2
order_1589,152.93,Approved,17955.13103475178,3,7,152.93,4,2
order_1590,35.96,Approved,47104.2986916452,1,4,35.96,4,1
order_1591,279.95,Approved,44851.3699242351,2,5,279.95,4,1
order_1592,439.85,Approved,42450.751601637414,3,15,439.85,4,3
order_1593,31.98,Approved,13279.660140117954,1,2,31.98,4,1
order_1594,14.99,Approved,32117.79747799955,1,1,14.99,4,1
order_1595,311.88,Approved,27991.229358673845,2,12,311.88,4,2
order_1596,337.44,Approved,7133.344461218232,3,7,337.44,4,2
order_1597,174.93,Approved,15838.405699334928,1,7,174.93,4,1
order_1598,49.98,Approved,27140.423458650646,1,2,49.98,4,1
order_1599,1499.95,Approved,25626.08409232187,2,5,1499.95,4,2
order_1600,224.96,Approved,9263.159185637634,4,4,224.96,4,4
order_1601,524.9,Approved,47138.7424055612,2,10,524.9,4,2
order_1602,443.37,Approved,8555.519077098596,4,16,443.37,4,4
order_1603,749.97,Approved,33277.91079580396,1,3,749.97,4,1
order_1604,1475.86,Approved,36311.00565342638,2,14,1475.8600000000001,4,2
order_1605,644.94,Approved,30651.806485230914,3,6,644.9399999999999,4,3
order_1606,199.95,Approved,42283.97020155606,2,5,199.95000000000002,4,2
order_1607,79.98,Approved,28617.28368713349,1,2,79.98,4,1
order_1608,1375.89,Approved,41436.57709900497,4,11,1375.89,4,4
order_1609,2849.91,Approved,2390.300907045003,2,9,2849.91,4,2
order_1610,1079.97,Approved,3227.6283612757566,2,3,1079.97,4,2
order_1611,466.92,Approved,32431.232957393644,3,8,466.92,4,3
order_1612,769.9,Rejected,29261.790342391574,3,10,769.9,2,2
order_1613,249.99,Approved,32905.36889679439,1,1,249.99,4,1
order_1614,1807.74,Approved,38580.991044899245,5,26,1807.7400000000002,4,5
order_1615,494.92,Approved,21412.752399499062,4,12,494.92,4,4
order_1616,53.94,Approved,32310.568418234652,1,6,53.94,4,1
order_1617,195.95,Approved,25403.864946669688,4,5,195.95,4,4
order_1618,939.97,Approved,31731.03650460613,2,3,939.97,4,1
order_1619,91.98,Approved,15193.911183278684,1,2,91.98,4,1
order_1620,59.99,Approved,47875.85832776585,1,1,59.99,4,1
order_1621,12.99,Approved,24664.29609059555,1,1,12.99,4,1
order_1622,385.42,Approved,40429.71955657092,3,11,385.41999999999996,4,3
order_1623,99.96,Rejected,34564.55121858816,1,4,99.96,2,1
order_1624,2618.8,Approved,15574.259700057373,5,20,2618.8,4,4
order_1625,79.96,Approved,4575.678249761944,1,4,79.96,4,1
order_1626,48.97,Approved,3935.7386137987805,2,3,48.97,4,2
order_1627,1488.89,Approved,22540.669496100138,5,11,1488.8899999999999,4,4
order_1628,84.98,Approved,24728.305375260603,2,2,84.98,4,1
order_1629,1244.87,Approved,10997.127664606536,5,13,1244.8700000000001,4,5
order_1630,913.83,Approved,30726.352878211183,5,17,913.83,4,4
order_1631,175.98,Approved,16316.542463099719,2,2,175.98000000000002,4,2
order_1632,81.9,Approved,36199.78137050944,2,10,81.9,4,2
order_1633,9417.85,Approved,36975.787985422794,3,15,9417.85,4,3
order_1634,2205.79,Approved,43178.09092196194,5,21,2205.79,4,4
order_1635,249.99,Approved,48793.33226782913,1,1,249.99,4,1
order_1636,119.96,Approved,7407.541426066937,1,4,119.96,4,1
order_1637,1450.93,Approved,19156.46970446427,2,7,1450.93,4,2
order_1638,183.93,Approved,28520.90957167009,2,7,183.93,4,2
order_1639,268.98,Approved,16636.678433754707,2,2,268.98,4,2
order_1640,249.99,Approved,23857.155784991184,1,1,249.99,4,1
order_1641,1016.94,Rejected,14106.112048254938,2,6,1016.94,2,2
order_1642,9572.81,Approved,13148.025243751736,5,21,9572.81,4,5
order_1643,661.37,Approved,5743.770975468001,4,14,661.37,4,4
order_1644,435.87,Approved,15220.388243525174,4,13,435.87,4,3
order_1645,539.9,Approved,19823.341841578695,2,10,539.9,4,2
order_1646,2099.94,Approved,31153.494764034465,1,6,2099.94,4,1
order_1647,197.91,Approved,13165.243738678142,2,9,197.91,4,2
order_1648,1079.82,Rejected,43400.06758431517,3,18,1079.82,2,3
order_1649,362.48,Approved,8825.283444377887,2,7,362.48,4,2
order_1650,83.96,Approved,17044.355219258552,2,4,83.96,4,2
order_1651,382.88,Approved,29306.664856786225,3,12,382.88,4,2
order_1652,6299.93,Approved,16323.03112225138,1,7,6299.93,4,1
order_1653,379.96,Approved,38392.9473817928,2,4,379.96000000000004,4,2
order_1654,1839.92,Rejected,25415.01156093553,2,8,1839.92,2,2
order_1655,59.99,Approved,26221.51712234274,1,1,59.99,4,1
order_1656,2235.78,Approved,25439.225711485054,5,22,2235.78,4,5
order_1657,120.94,Approved,16118.483620667035,3,6,120.94,4,3
order_1658,449.95,Approved,2135.6386126012003,1,5,449.95,4,1
order_1659,526.93,Approved,47316.40739939263,3,7,526.9300000000001,4,3
order_1660,4529.93,Approved,25766.778688164806,2,7,4529.929999999999,4,2
