order_id,item_id,quantity,unit_price,line_total
order_1179,I010,1,59.99,59.99
order_1179,I007,5,12.99,64.95
order_1179,I005,6,899.99,5399.94
order_1180,I006,6,29.99,179.94
order_1180,I019,5,34.99,174.95
order_1180,I015,4,39.99,159.96
order_1180,I009,4,249.99,999.96
order_1181,I022,2,45.99,91.98
order_1181,I010,2,59.99,119.98
order_1181,I013,3,149.99,449.97
order_1181,I011,1,199.99,199.99
order_1182,I024,1,16.99,16.99
order_1182,I013,3,149.99,449.97
order_1183,I003,6,5.99,35.94
order_1183,I019,1,34.99,34.99
order_1184,I015,4,39.99,159.96
order_1185,I004,2,15.99,31.98
order_1186,I002,6,12.5,75.0
order_1186,I014,6,129.99,779.94
order_1187,I001,3,8.99,26.97
order_1187,I021,3,18.99,56.97
order_1187,I010,1,59.99,59.99
order_1188,I007,3,12.99,38.97
order_1188,I012,3,349.99,1049.97
order_1189,I017,1,12.99,12.99
order_1189,I008,2,89.99,179.98
order_1189,I016,1,19.99,19.99
order_1189,I001,1,8.99,8.99
order_1190,I008,4,89.99,359.96
order_1191,I016,2,19.99,39.98
order_1192,I008,6,89.99,539.94
order_1193,I014,6,129.99,779.94
order_1194,I019,8,34.99,279.92
order_1195,I006,1,29.99,29.99
order_1195,I022,4,45.99,183.96
order_1196,I018,2,24.99,49.98
order_1196,I024,1,16.99,16.99
order_1197,I024,1,16.99,16.99
order_1197,I003,1,5.99,5.99
order_1197,I004,7,15.99,111.93
order_1197,I001,3,8.99,26.97
order_1197,I021,2,18.99,37.98
order_1198,I011,6,199.99,1199.94
order_1198,I016,1,19.99,19.99
order_1198,I022,1,45.99,45.99
order_1199,I003,2,5.99,11.98
order_1199,I016,3,19.99,59.97
order_1200,I010,1,59.99,59.99
order_1201,I017,4,12.99,51.96
order_1202,I016,1,19.99,19.99
order_1203,I002,3,12.5,37.5
order_1203,I011,2,199.99,399.98
order_1204,I023,3,69.99,209.97
order_1204,I017,8,12.99,103.92
order_1205,I019,1,34.99,34.99
order_1205,I018,1,24.99,24.99
order_1205,I002,1,12.5,12.5
order_1206,I022,3,45.99,137.97
order_1206,I016,5,19.99,99.95
order_1207,I022,3,45.99,137.97
order_1207,I012,2,349.99,699.98
order_1208,I016,3,19.99,59.97
order_1208,I021,1,18.99,18.99
order_1208,I002,2,12.5,25.0
order_1209,I001,1,8.99,8.99
order_1210,I003,6,5.99,35.94
order_1210,I024,4,16.99,67.96
order_1211,I008,2,89.99,179.98
order_1212,I011,8,199.99,1599.92
order_1213,I010,2,59.99,119.98
order_1214,I001,1,8.99,8.99
order_1214,I013,5,149.99,749.95
order_1214,I023,1,69.99,69.99
order_1215,I004,2,15.99,31.98
order_1216,I003,6,5.99,35.94
order_1216,I022,1,45.99,45.99
order_1217,I003,3,5.99,17.97
order_1217,I019,3,34.99,104.97
order_1218,I005,3,899.99,2699.97
order_1219,I017,1,12.99,12.99
order_1219,I005,3,899.99,2699.97
order_1220,I023,2,69.99,139.98
order_1220,I018,3,24.99,74.97
order_1221,I021,9,18.99,170.91
order_1221,I017,8,12.99,103.92
order_1221,I022,2,45.99,91.98
order_1222,I006,2,29.99,59.98
order_1223,I003,10,5.99,59.9
order_1224,I017,1,12.99,12.99
order_1225,I018,2,24.99,49.98
order_1225,I022,2,45.99,91.98
order_1225,I004,2,15.99,31.98
order_1226,I023,1,69.99,69.99
order_1226,I001,4,8.99,35.96
order_1226,I019,1,34.99,34.99
order_1226,I009,6,249.99,1499.94
order_1227,I007,5,12.99,64.95
order_1227,I015,5,39.99,199.95
order_1227,I004,3,15.99,47.97
order_1227,I014,1,129.99,129.99
order_1228,I017,1,12.99,12.99
order_1228,I021,6,18.99,113.94
order_1228,I007,3,12.99,38.97
order_1229,I004,2,15.99,31.98
order_1229,I014,2,129.99,259.98
order_1230,I005,1,899.99,899.99
order_1230,I018,2,24.99,49.98
order_1230,I008,9,89.99,809.91
order_1231,I023,6,69.99,419.94
order_1231,I006,4,29.99,119.96
order_1232,I024,1,16.99,16.99
order_1233,I016,4,19.99,79.96
order_1233,I020,1,14.99,14.99
order_1234,I015,3,39.99,119.97
order_1235,I020,4,14.99,59.96
order_1235,I008,1,89.99,89.99
order_1236,I003,1,5.99,5.99
order_1237,I009,5,249.99,1249.95
order_1237,I022,2,45.99,91.98
order_1238,I019,8,34.99,279.92
order_1238,I020,3,14.99,44.97
order_1239,I021,2,18.99,37.98
order_1239,I005,2,899.99,1799.98
order_1239,I015,3,39.99,119.97
order_1239,I016,1,19.99,19.99
order_1240,I021,1,18.99,18.99
order_1240,I008,6,89.99,539.94
order_1241,I008,1,89.99,89.99
order_1241,I005,8,899.99,7199.92
order_1242,I019,5,34.99,174.95
order_1242,I012,5,349.99,1749.95
order_1243,I006,1,29.99,29.99
order_1244,I016,1,19.99,19.99
order_1244,I010,1,59.99,59.99
order_1245,I006,3,29.99,89.97
order_1245,I020,1,14.99,14.99
order_1245,I009,3,249.99,749.97
order_1246,I014,2,129.99,259.98
order_1246,I008,4,89.99,359.96
order_1246,I021,1,18.99,18.99
order_1246,I013,1,149.99,149.99
order_1246,I010,3,59.99,179.97
order_1247,I018,5,24.99,124.95
order_1247,I023,1,69.99,69.99
order_1247,I002,4,12.5,50.0
order_1248,I004,1,15.99,15.99
order_1248,I003,5,5.99,29.95
order_1249,I015,1,39.99,39.99
order_1249,I016,2,19.99,39.98
order_1249,I004,6,15.99,95.94
order_1249,I022,6,45.99,275.94
order_1250,I024,1,16.99,16.99
order_1250,I021,3,18.99,56.97
order_1251,I012,4,349.99,1399.96
order_1251,I003,5,5.99,29.95
order_1251,I024,2,16.99,33.98
order_1252,I016,6,19.99,119.94
order_1253,I016,1,19.99,19.99
order_1253,I005,7,899.99,6299.93
order_1254,I023,2,69.99,139.98
order_1255,I012,1,349.99,349.99
order_1255,I008,4,89.99,359.96
order_1256,I001,1,8.99,8.99
order_1256,I020,4,14.99,59.96
order_1256,I009,1,249.99,249.99
order_1257,I018,5,24.99,124.95
order_1258,I018,10,24.99,249.9
order_1258,I012,4,349.99,1399.96
order_1259,I012,1,349.99,349.99
order_1260,I020,3,14.99,44.97
order_1260,I024,2,16.99,33.98
order_1261,I007,3,12.99,38.97
order_1261,I010,1,59.99,59.99
order_1262,I019,3,34.99,104.97
order_1262,I022,2,45.99,91.98
order_1263,I010,2,59.99,119.98
order_1263,I022,2,45.99,91.98
order_1263,I002,2,12.5,25.0
order_1264,I022,7,45.99,321.93
order_1265,I005,1,899.99,899.99
order_1266,I017,5,12.99,64.95
order_1266,I004,2,15.99,31.98
order_1267,I010,2,59.99,119.98
order_1268,I009,2,249.99,499.98
order_1268,I008,3,89.99,269.97
order_1269,I008,2,89.99,179.98
order_1269,I016,2,19.99,39.98
order_1269,I024,1,16.99,16.99
order_1270,I013,2,149.99,299.98
order_1271,I021,1,18.99,18.99
order_1272,I002,1,12.5,12.5
order_1272,I024,1,16.99,16.99
order_1272,I005,5,899.99,4499.95
order_1272,I018,1,24.99,24.99
order_1273,I007,3,12.99,38.97
order_1273,I012,2,349.99,699.98
order_1274,I004,1,15.99,15.99
order_1274,I024,6,16.99,101.94
order_1274,I021,1,18.99,18.99
order_1274,I003,9,5.99,53.91
order_1274,I017,2,12.99,25.98
order_1275,I010,1,59.99,59.99
order_1276,I022,7,45.99,321.93
order_1276,I023,1,69.99,69.99
order_1276,I001,1,8.99,8.99
order_1277,I012,1,349.99,349.99
order_1277,I010,2,59.99,119.98
order_1278,I022,5,45.99,229.95
order_1278,I006,1,29.99,29.99
order_1278,I005,4,899.99,3599.96
order_1278,I008,6,89.99,539.94
order_1279,I012,7,349.99,2449.93
order_1280,I013,1,149.99,149.99
order_1280,I005,1,899.99,899.99
order_1280,I008,1,89.99,89.99
order_1280,I016,5,19.99,99.95
order_1281,I012,2,349.99,699.98
order_1282,I001,7,8.99,62.93
order_1282,I012,1,349.99,349.99
order_1282,I021,7,18.99,132.93
order_1283,I003,9,5.99,53.91
order_1283,I020,2,14.99,29.98
order_1284,I018,1,24.99,24.99
order_1284,I004,2,15.99,31.98
order_1285,I004,1,15.99,15.99
order_1286,I018,4,24.99,99.96
order_1287,I002,3,12.5,37.5
order_1287,I014,4,129.99,519.96
order_1287,I005,2,899.99,1799.98
order_1287,I022,3,45.99,137.97
order_1288,I011,3,199.99,599.97
order_1289,I018,2,24.99,49.98
order_1290,I023,7,69.99,489.93
order_1291,I023,1,69.99,69.99
order_1291,I001,7,8.99,62.93
order_1291,I013,3,149.99,449.97
order_1291,I024,1,16.99,16.99
order_1291,I002,1,12.5,12.5
order_1292,I010,2,59.99,119.98
order_1292,I003,6,5.99,35.94
order_1293,I001,5,8.99,44.95
order_1294,I007,1,12.99,12.99
order_1295,I023,6,69.99,419.94
order_1296,I011,1,199.99,199.99
order_1297,I023,6,69.99,419.94
order_1297,I020,1,14.99,14.99
order_1298,I020,3,14.99,44.97
order_1299,I003,6,5.99,35.94
order_1299,I016,4,19.99,79.96
order_1299,I015,2,39.99,79.98
order_1300,I014,6,129.99,779.94
order_1300,I003,1,5.99,5.99
order_1300,I007,8,12.99,103.92
order_1300,I015,2,39.99,79.98
order_1301,I006,6,29.99,179.94
order_1302,I021,3,18.99,56.97
order_1302,I009,1,249.99,249.99
order_1302,I019,2,34.99,69.98
order_1302,I017,3,12.99,38.97
order_1302,I005,1,899.99,899.99
order_1303,I015,3,39.99,119.97
order_1303,I012,3,349.99,1049.97
order_1303,I018,2,24.99,49.98
order_1303,I013,2,149.99,299.98
order_1304,I001,1,8.99,8.99
order_1304,I023,5,69.99,349.95
order_1304,I010,2,59.99,119.98
order_1304,I005,6,899.99,5399.94
order_1305,I023,1,69.99,69.99
order_1306,I023,1,69.99,69.99
order_1306,I007,3,12.99,38.97
order_1307,I008,5,89.99,449.95
order_1307,I002,5,12.5,62.5
order_1307,I007,1,12.99,12.99
order_1308,I015,7,39.99,279.93
order_1309,I009,1,249.99,249.99
order_1309,I023,1,69.99,69.99
order_1310,I015,1,39.99,39.99
order_1311,I012,3,349.99,1049.97
order_1312,I012,5,349.99,1749.95
order_1313,I017,3,12.99,38.97
order_1313,I006,1,29.99,29.99
order_1313,I013,2,149.99,299.98
order_1313,I020,4,14.99,59.96
order_1314,I023,3,69.99,209.97
order_1314,I004,1,15.99,15.99
order_1314,I010,5,59.99,299.95
order_1314,I019,4,34.99,139.96
order_1314,I009,6,249.99,1499.94
order_1315,I022,3,45.99,137.97
order_1315,I013,5,149.99,749.95
order_1316,I002,1,12.5,12.5
order_1316,I018,2,24.99,49.98
order_1317,I014,2,129.99,259.98
order_1317,I007,1,12.99,12.99
order_1318,I006,6,29.99,179.94
order_1318,I001,1,8.99,8.99
order_1319,I014,1,129.99,129.99
order_1319,I015,1,39.99,39.99
order_1319,I021,1,18.99,18.99
order_1319,I016,1,19.99,19.99
order_1320,I001,3,8.99,26.97
order_1321,I023,4,69.99,279.96
order_1321,I017,5,12.99,64.95
order_1322,I015,1,39.99,39.99
order_1322,I007,2,12.99,25.98
order_1322,I021,6,18.99,113.94
order_1323,I005,1,899.99,899.99
order_1323,I020,1,14.99,14.99
order_1323,I023,2,69.99,139.98
order_1323,I004,2,15.99,31.98
order_1324,I013,4,149.99,599.96
order_1324,I016,3,19.99,59.97
order_1324,I005,8,899.99,7199.92
order_1324,I022,4,45.99,183.96
order_1324,I014,1,129.99,129.99
order_1325,I023,4,69.99,279.96
order_1326,I019,2,34.99,69.98
order_1327,I021,1,18.99,18.99
order_1328,I020,6,14.99,89.94
order_1328,I022,7,45.99,321.93
order_1328,I009,5,249.99,1249.95
order_1329,I014,5,129.99,649.95
order_1329,I005,9,899.99,8099.91
order_1329,I016,4,19.99,79.96
order_1330,I017,6,12.99,77.94
order_1330,I015,1,39.99,39.99
order_1331,I006,2,29.99,59.98
order_1331,I001,1,8.99,8.99
order_1332,I012,7,349.99,2449.93
order_1332,I001,2,8.99,17.98
order_1332,I021,2,18.99,37.98
order_1333,I016,6,19.99,119.94
order_1334,I019,2,34.99,69.98
order_1334,I024,1,16.99,16.99
order_1335,I004,3,15.99,47.97
order_1335,I021,6,18.99,113.94
order_1335,I010,5,59.99,299.95
order_1336,I010,5,59.99,299.95
order_1336,I016,1,19.99,19.99
order_1336,I002,2,12.5,25.0
order_1337,I005,4,899.99,3599.96
order_1338,I007,5,12.99,64.95
order_1338,I005,4,899.99,3599.96
order_1338,I006,1,29.99,29.99
order_1338,I021,3,18.99,56.97
order_1338,I002,1,12.5,12.5
order_1339,I018,1,24.99,24.99
order_1339,I016,2,19.99,39.98
order_1339,I010,2,59.99,119.98
order_1340,I013,2,149.99,299.98
order_1340,I004,1,15.99,15.99
order_1341,I022,1,45.99,45.99
order_1342,I022,3,45.99,137.97
order_1342,I015,2,39.99,79.98
order_1343,I014,2,129.99,259.98
order_1343,I021,1,18.99,18.99
order_1343,I011,6,199.99,1199.94
order_1344,I013,2,149.99,299.98
order_1344,I001,1,8.99,8.99
order_1344,I006,1,29.99,29.99
order_1344,I022,1,45.99,45.99
order_1344,I007,2,12.99,25.98
order_1345,I016,7,19.99,139.93
order_1345,I018,1,24.99,24.99
order_1346,I002,1,12.5,12.5
order_1346,I003,3,5.99,17.97
order_1346,I006,2,29.99,59.98
order_1346,I016,7,19.99,139.93
order_1347,I003,3,5.99,17.97
order_1347,I011,2,199.99,399.98
order_1347,I012,2,349.99,699.98
order_1348,I012,3,349.99,1049.97
order_1348,I019,10,34.99,349.9
order_1348,I017,1,12.99,12.99
order_1349,I014,7,129.99,909.93
order_1349,I013,1,149.99,149.99
order_1350,I015,7,39.99,279.93
order_1351,I014,7,129.99,909.93
order_1352,I024,6,16.99,101.94
order_1352,I023,2,69.99,139.98
order_1353,I012,8,349.99,2799.92
order_1354,I018,1,24.99,24.99
order_1354,I008,2,89.99,179.98
order_1355,I023,1,69.99,69.99
order_1355,I019,5,34.99,174.95
order_1355,I014,1,129.99,129.99
order_1355,I015,5,39.99,199.95
order_1356,I010,1,59.99,59.99
order_1356,I004,1,15.99,15.99
order_1357,I005,1,899.99,899.99
order_1357,I017,4,12.99,51.96
order_1358,I008,3,89.99,269.97
order_1359,I002,3,12.5,37.5
order_1359,I015,1,39.99,39.99
order_1360,I015,2,39.99,79.98
order_1361,I005,2,899.99,1799.98
order_1361,I016,6,19.99,119.94
order_1361,I019,2,34.99,69.98
order_1362,I019,5,34.99,174.95
order_1362,I002,3,12.5,37.5
order_1363,I015,1,39.99,39.99
order_1364,I017,4,12.99,51.96
order_1365,I011,4,199.99,799.96
order_1365,I016,3,19.99,59.97
order_1366,I012,3,349.99,1049.97
order_1366,I014,2,129.99,259.98
order_1367,I012,7,349.99,2449.93
order_1367,I004,5,15.99,79.95
order_1368,I003,4,5.99,23.96
order_1368,I002,2,12.5,25.0
order_1368,I014,2,129.99,259.98
order_1369,I017,3,12.99,38.97
order_1369,I008,1,89.99,89.99
order_1370,I016,1,19.99,19.99
order_1371,I003,1,5.99,5.99
order_1371,I004,3,15.99,47.97
order_1371,I007,5,12.99,64.95
order_1371,I023,1,69.99,69.99
order_1372,I001,1,8.99,8.99
order_1373,I001,3,8.99,26.97
order_1373,I011,1,199.99,199.99
order_1373,I020,2,14.99,29.98
order_1374,I008,5,89.99,449.95
order_1375,I001,3,8.99,26.97
order_1375,I009,3,249.99,749.97
order_1376,I008,1,89.99,89.99
order_1376,I005,3,899.99,2699.97
order_1377,I022,3,45.99,137.97
order_1378,I015,4,39.99,159.96
order_1378,I001,5,8.99,44.95
order_1379,I003,6,5.99,35.94
order_1380,I002,3,12.5,37.5
order_1380,I010,3,59.99,179.97
order_1380,I017,7,12.99,90.93
order_1380,I015,4,39.99,159.96
order_1381,I003,1,5.99,5.99
order_1381,I017,4,12.99,51.96
order_1382,I006,2,29.99,59.98
order_1382,I007,2,12.99,25.98
order_1383,I003,2,5.99,11.98
order_1383,I001,1,8.99,8.99
order_1383,I012,1,349.99,349.99
order_1383,I015,8,39.99,319.92
order_1384,I019,1,34.99,34.99
order_1384,I007,2,12.99,25.98
order_1384,I002,7,12.5,87.5
order_1385,I009,1,249.99,249.99
order_1386,I008,1,89.99,89.99
order_1386,I019,4,34.99,139.96
order_1386,I005,6,899.99,5399.94
order_1387,I015,3,39.99,119.97
order_1387,I019,3,34.99,104.97
order_1388,I010,3,59.99,179.97
order_1388,I011,7,199.99,1399.93
order_1388,I004,6,15.99,95.94
order_1389,I016,3,19.99,59.97
order_1389,I019,1,34.99,34.99
order_1389,I004,1,15.99,15.99
order_1389,I024,1,16.99,16.99
order_1390,I007,6,12.99,77.94
order_1390,I024,5,16.99,84.95
order_1390,I020,1,14.99,14.99
order_1390,I022,2,45.99,91.98
order_1391,I011,1,199.99,199.99
order_1392,I016,6,19.99,119.94
order_1393,I012,1,349.99,349.99
order_1394,I004,4,15.99,63.96
order_1395,I004,1,15.99,15.99
order_1396,I007,3,12.99,38.97
order_1397,I018,3,24.99,74.97
order_1398,I008,5,89.99,449.95
order_1398,I020,5,14.99,74.95
order_1399,I020,3,14.99,44.97
order_1399,I009,1,249.99,249.99
order_1399,I021,1,18.99,18.99
order_1399,I007,1,12.99,12.99
order_1400,I010,4,59.99,239.96
order_1400,I011,1,199.99,199.99
order_1401,I016,3,19.99,59.97
order_1402,I020,5,14.99,74.95
order_1403,I018,2,24.99,49.98
order_1403,I015,1,39.99,39.99
order_1404,I008,4,89.99,359.96
order_1404,I005,3,899.99,2699.97
order_1404,I019,2,34.99,69.98
order_1404,I022,7,45.99,321.93
order_1404,I010,3,59.99,179.97
order_1405,I017,1,12.99,12.99
order_1405,I023,4,69.99,279.96
order_1405,I020,6,14.99,89.94
order_1405,I013,1,149.99,149.99
order_1406,I010,1,59.99,59.99
order_1406,I019,3,34.99,104.97
order_1407,I023,6,69.99,419.94
order_1407,I006,8,29.99,239.92
order_1408,I003,8,5.99,47.92
order_1408,I018,5,24.99,124.95
order_1409,I013,2,149.99,299.98
order_1409,I019,1,34.99,34.99
order_1409,I005,2,899.99,1799.98
order_1410,I017,3,12.99,38.97
order_1411,I007,1,12.99,12.99
order_1411,I005,2,899.99,1799.98
order_1412,I009,2,249.99,499.98
order_1412,I023,2,69.99,139.98
order_1412,I022,4,45.99,183.96
order_1412,I020,3,14.99,44.97
order_1413,I023,5,69.99,349.95
order_1414,I015,1,39.99,39.99
order_1415,I017,1,12.99,12.99
order_1415,I008,1,89.99,89.99
order_1416,I024,2,16.99,33.98
order_1416,I009,5,249.99,1249.95
order_1417,I001,2,8.99,17.98
order_1418,I006,3,29.99,89.97
order_1418,I016,1,19.99,19.99
order_1419,I007,1,12.99,12.99
order_1420,I009,3,249.99,749.97
order_1421,I001,6,8.99,53.94
order_1421,I024,3,16.99,50.97
order_1421,I007,1,12.99,12.99
order_1421,I019,7,34.99,244.93
order_1422,I023,2,69.99,139.98
order_1423,I006,1,29.99,29.99
order_1423,I005,2,899.99,1799.98
order_1423,I021,2,18.99,37.98
order_1424,I015,3,39.99,119.97
order_1425,I001,1,8.99,8.99
order_1426,I007,1,12.99,12.99
order_1427,I006,1,29.99,29.99
order_1427,I019,1,34.99,34.99
order_1428,I012,5,349.99,1749.95
order_1428,I014,4,129.99,519.96
order_1428,I022,6,45.99,275.94
order_1429,I003,7,5.99,41.93
order_1430,I017,1,12.99,12.99
order_1430,I013,2,149.99,299.98
order_1430,I020,3,14.99,44.97
order_1431,I002,6,12.5,75.0
order_1432,I008,1,89.99,89.99
order_1432,I009,4,249.99,999.96
order_1432,I024,1,16.99,16.99
order_1433,I012,2,349.99,699.98
order_1433,I015,2,39.99,79.98
order_1433,I018,1,24.99,24.99
order_1433,I014,2,129.99,259.98
order_1434,I013,1,149.99,149.99
order_1434,I012,4,349.99,1399.96
order_1435,I022,2,45.99,91.98
order_1436,I023,1,69.99,69.99
order_1437,I001,3,8.99,26.97
order_1437,I003,2,5.99,11.98
order_1438,I013,2,149.99,299.98
order_1438,I021,2,18.99,37.98
order_1438,I005,5,899.99,4499.95
order_1438,I014,3,129.99,389.97
order_1439,I003,1,5.99,5.99
order_1440,I011,3,199.99,599.97
order_1441,I003,1,5.99,5.99
order_1441,I010,4,59.99,239.96
order_1441,I005,1,899.99,899.99
order_1442,I015,1,39.99,39.99
order_1443,I012,3,349.99,1049.97
order_1443,I002,3,12.5,37.5
order_1444,I004,5,15.99,79.95
order_1444,I015,1,39.99,39.99
order_1444,I007,1,12.99,12.99
order_1445,I021,6,18.99,113.94
order_1446,I023,4,69.99,279.96
order_1446,I008,2,89.99,179.98
order_1447,I001,1,8.99,8.99
order_1448,I007,5,12.99,64.95
order_1448,I021,3,18.99,56.97
order_1448,I005,1,899.99,899.99
order_1449,I011,1,199.99,199.99
order_1450,I004,3,15.99,47.97
order_1450,I021,4,18.99,75.96
order_1451,I015,6,39.99,239.94
order_1451,I020,1,14.99,14.99
order_1452,I013,4,149.99,599.96
order_1452,I015,5,39.99,199.95
order_1453,I001,2,8.99,17.98
order_1453,I008,1,89.99,89.99
order_1454,I003,7,5.99,41.93
order_1455,I015,3,39.99,119.97
order_1456,I018,6,24.99,149.94
order_1456,I003,2,5.99,11.98
order_1457,I024,1,16.99,16.99
order_1457,I020,1,14.99,14.99
order_1457,I001,1,8.99,8.99
order_1457,I005,3,899.99,2699.97
order_1457,I023,5,69.99,349.95
order_1458,I015,1,39.99,39.99
order_1458,I017,5,12.99,64.95
order_1458,I023,2,69.99,139.98
order_1459,I002,2,12.5,25.0
order_1459,I021,4,18.99,75.96
order_1460,I010,3,59.99,179.97
order_1460,I008,6,89.99,539.94
order_1460,I023,3,69.99,209.97
order_1460,I013,1,149.99,149.99
order_1461,I002,1,12.5,12.5
order_1461,I013,3,149.99,449.97
order_1462,I018,5,24.99,124.95
order_1463,I002,7,12.5,87.5
order_1463,I012,6,349.99,2099.94
order_1464,I012,2,349.99,699.98
order_1464,I002,2,12.5,25.0
order_1465,I024,2,16.99,33.98
order_1465,I003,3,5.99,17.97
order_1465,I020,3,14.99,44.97
order_1466,I001,3,8.99,26.97
order_1466,I003,2,5.99,11.98
order_1467,I016,1,19.99,19.99
order_1467,I013,9,149.99,1349.91
order_1467,I010,3,59.99,179.97
order_1468,I021,2,18.99,37.98
order_1468,I005,1,899.99,899.99
order_1468,I016,6,19.99,119.94
order_1469,I023,1,69.99,69.99
order_1470,I024,2,16.99,33.98
order_1471,I001,8,8.99,71.92
order_1472,I012,3,349.99,1049.97
order_1472,I010,4,59.99,239.96
order_1472,I020,3,14.99,44.97
order_1473,I016,7,19.99,139.93
order_1474,I005,2,899.99,1799.98
order_1474,I003,3,5.99,17.97
order_1475,I011,6,199.99,1199.94
order_1475,I015,1,39.99,39.99
order_1475,I004,6,15.99,95.94
order_1476,I024,2,16.99,33.98
order_1476,I023,6,69.99,419.94
order_1476,I007,1,12.99,12.99
order_1476,I011,1,199.99,199.99
order_1477,I015,5,39.99,199.95
order_1477,I001,5,8.99,44.95
order_1477,I012,1,349.99,349.99
order_1477,I018,1,24.99,24.99
order_1478,I015,1,39.99,39.99
order_1479,I013,4,149.99,599.96
order_1480,I004,1,15.99,15.99
order_1480,I022,2,45.99,91.98
order_1481,I023,1,69.99,69.99
order_1481,I015,1,39.99,39.99
order_1481,I004,7,15.99,111.93
order_1482,I014,1,129.99,129.99
order_1482,I009,1,249.99,249.99
order_1482,I004,2,15.99,31.98
order_1483,I014,6,129.99,779.94
order_1483,I024,3,16.99,50.97
order_1484,I005,6,899.99,5399.94
order_1484,I003,3,5.99,17.97
order_1484,I021,6,18.99,113.94
order_1485,I016,1,19.99,19.99
order_1485,I020,3,14.99,44.97
order_1485,I018,1,24.99,24.99
order_1486,I021,1,18.99,18.99
order_1486,I009,8,249.99,1999.92
order_1486,I008,5,89.99,449.95
order_1487,I024,2,16.99,33.98
order_1487,I014,2,129.99,259.98
order_1487,I018,3,24.99,74.97
order_1488,I006,3,29.99,89.97
order_1488,I002,5,12.5,62.5
order_1488,I011,1,199.99,199.99
order_1488,I003,4,5.99,23.96
order_1489,I003,1,5.99,5.99
order_1490,I019,2,34.99,69.98
order_1490,I003,1,5.99,5.99
order_1490,I014,3,129.99,389.97
order_1490,I004,3,15.99,47.97
order_1490,I010,1,59.99,59.99
order_1491,I002,5,12.5,62.5
order_1491,I016,5,19.99,99.95
order_1492,I008,1,89.99,89.99
order_1493,I009,3,249.99,749.97
order_1493,I017,1,12.99,12.99
order_1493,I021,9,18.99,170.91
order_1494,I009,2,249.99,499.98
order_1494,I019,1,34.99,34.99
order_1494,I008,1,89.99,89.99
order_1495,I010,2,59.99,119.98
order_1495,I022,10,45.99,459.9
order_1496,I008,1,89.99,89.99
order_1496,I001,2,8.99,17.98
order_1496,I004,4,15.99,63.96
order_1496,I012,1,349.99,349.99
order_1497,I006,1,29.99,29.99
order_1498,I024,1,16.99,16.99
order_1498,I003,1,5.99,5.99
order_1498,I001,9,8.99,80.91
order_1498,I016,1,19.99,19.99
order_1498,I008,4,89.99,359.96
order_1499,I008,1,89.99,89.99
order_1499,I019,6,34.99,209.94
order_1499,I015,7,39.99,279.93
order_1500,I005,2,899.99,1799.98
order_1501,I004,8,15.99,127.92
order_1502,I014,1,129.99,129.99
order_1502,I017,1,12.99,12.99
order_1502,I012,1,349.99,349.99
order_1503,I008,1,89.99,89.99
order_1504,I020,8,14.99,119.92
order_1505,I012,4,349.99,1399.96
order_1506,I005,1,899.99,899.99
order_1506,I003,6,5.99,35.94
order_1507,I018,2,24.99,49.98
order_1507,I005,2,899.99,1799.98
order_1508,I005,2,899.99,1799.98
order_1508,I012,5,349.99,1749.95
order_1509,I008,3,89.99,269.97
order_1510,I023,4,69.99,279.96
order_1510,I003,1,5.99,5.99
order_1511,I011,1,199.99,199.99
order_1511,I012,1,349.99,349.99
order_1511,I002,1,12.5,12.5
order_1511,I020,2,14.99,29.98
order_1512,I009,1,249.99,249.99
order_1512,I003,1,5.99,5.99
order_1513,I012,7,349.99,2449.93
order_1514,I008,3,89.99,269.97
order_1515,I008,2,89.99,179.98
order_1515,I007,3,12.99,38.97
order_1515,I001,2,8.99,17.98
order_1516,I024,3,16.99,50.97
order_1516,I003,1,5.99,5.99
order_1516,I001,6,8.99,53.94
order_1517,I011,5,199.99,999.95
order_1518,I015,1,39.99,39.99
order_1518,I021,6,18.99,113.94
order_1518,I007,4,12.99,51.96
order_1519,I002,6,12.5,75.0
order_1520,I022,1,45.99,45.99
order_1521,I023,1,69.99,69.99
order_1522,I015,1,39.99,39.99
order_1522,I004,3,15.99,47.97
order_1522,I008,2,89.99,179.98
order_1522,I017,2,12.99,25.98
order_1522,I023,5,69.99,349.95
order_1523,I008,1,89.99,89.99
order_1523,I021,1,18.99,18.99
order_1524,I024,4,16.99,67.96
order_1525,I020,1,14.99,14.99
order_1526,I018,4,24.99,99.96
order_1526,I016,1,19.99,19.99
order_1526,I021,3,18.99,56.97
order_1527,I021,4,18.99,75.96
order_1528,I001,2,8.99,17.98
order_1528,I017,1,12.99,12.99
order_1528,I010,6,59.99,359.94
order_1528,I021,1,18.99,18.99
order_1528,I019,6,34.99,209.94
order_1529,I022,1,45.99,45.99
order_1530,I007,5,12.99,64.95
order_1531,I015,2,39.99,79.98
order_1532,I015,2,39.99,79.98
order_1533,I013,5,149.99,749.95
order_1534,I012,3,349.99,1049.97
order_1534,I023,1,69.99,69.99
order_1534,I007,1,12.99,12.99
order_1534,I017,6,12.99,77.94
order_1534,I008,1,89.99,89.99
order_1535,I012,9,349.99,3149.91
order_1536,I004,4,15.99,63.96
order_1537,I007,3,12.99,38.97
order_1537,I004,2,15.99,31.98
order_1538,I009,6,249.99,1499.94
order_1538,I019,5,34.99,174.95
order_1538,I008,8,89.99,719.92
order_1538,I023,5,69.99,349.95
order_1538,I010,2,59.99,119.98
